client,bank,context,salt,label,macro_contribution_change_exact,capture_change,valid_positive_P00_gain
78,B,contrast_low,T013-S3,8,0,0.0,True
79,B,contrast_low,T013-S3,1,4974/150397,2.4953177257525083,True
79,B,contrast_low,T013-S3,2,8942/451191,1.4953177257525083,True
79,B,contrast_low,T013-S3,5,4974/150397,2.4953177257525083,True
80,B,contrast_low,T013-S3,6,0,0.0,True
80,B,contrast_low,T013-S3,7,0,0.0,True
81,B,contrast_low,T013-S3,7,5/377,1.0,True
81,B,contrast_low,T013-S3,9,0,0.0,True
82,B,contrast_low,T013-S3,3,0,0.0,True
82,B,contrast_low,T013-S3,7,0,0.0,True
83,B,contrast_low,T013-S3,4,126280/283127,0.788127221170936,True
83,B,contrast_low,T013-S3,7,26431805/32276478,1.4470506244256742,True
83,B,contrast_low,T013-S3,8,26431805/32276478,1.4470506244256742,True
84,B,contrast_low,T013-S3,2,64430/768081,,False
84,B,contrast_low,T013-S3,3,0,,False
84,B,contrast_low,T013-S3,6,0,,False
85,B,contrast_low,T013-S3,5,0,0.0,True
85,B,contrast_low,T013-S3,6,0,0.0,True
86,B,contrast_low,T013-S3,2,0,0.0,True
86,B,contrast_low,T013-S3,4,1007/25150,1.1983339944466482,True
86,B,contrast_low,T013-S3,5,0,0.0,True
86,B,contrast_low,T013-S3,6,0,0.0,True
87,B,contrast_low,T013-S3,3,26135/185497,1.906744727968167,True
87,B,contrast_low,T013-S3,5,0,0.0,True
88,B,contrast_low,T013-S3,3,0,0.0,True
88,B,contrast_low,T013-S3,4,0,0.0,True
88,B,contrast_low,T013-S3,6,0,0.0,True
88,B,contrast_low,T013-S3,9,0,0.0,True
89,B,contrast_low,T013-S3,4,0,0.0,True
89,B,contrast_low,T013-S3,5,0,0.0,True
90,B,contrast_low,T013-S3,2,0,0.0,True
90,B,contrast_low,T013-S3,3,0,0.0,True
90,B,contrast_low,T013-S3,5,0,0.0,True
90,B,contrast_low,T013-S3,9,-499167869/10658635390,-0.5347344029927552,True
91,B,contrast_low,T013-S3,3,0,0.0,True
91,B,contrast_low,T013-S3,7,0,0.0,True
91,B,contrast_low,T013-S3,9,-10/741,-1.0,True
92,B,contrast_low,T013-S3,1,0,0.0,True
92,B,contrast_low,T013-S3,3,0,0.0,True
92,B,contrast_low,T013-S3,8,0,0.0,True
93,B,contrast_low,T013-S3,4,5655943/84537466,0.835292435786616,True
94,B,contrast_low,T013-S3,1,0,0.0,True
94,B,contrast_low,T013-S3,5,0,0.0,True
95,B,contrast_low,T013-S3,1,0,0.0,True
95,B,contrast_low,T013-S3,5,0,0.0,True
95,B,contrast_low,T013-S3,6,0,0.0,True
96,B,contrast_low,T013-S3,7,0,0.0,True
96,B,contrast_low,T013-S3,9,0,0.0,True
97,B,contrast_low,T013-S3,2,0,0.0,True
97,B,contrast_low,T013-S3,3,0,0.0,True
97,B,contrast_low,T013-S3,9,0,0.0,True
98,B,contrast_low,T013-S3,5,0,0.0,True
98,B,contrast_low,T013-S3,6,0,0.0,True
98,B,contrast_low,T013-S3,9,0,0.0,True
99,B,contrast_low,T013-S3,0,0,0.0,True
99,B,contrast_low,T013-S3,3,0,0.0,True
99,B,contrast_low,T013-S3,4,0,0.0,True
99,B,contrast_low,T013-S3,5,0,0.0,True
99,B,contrast_low,T013-S3,7,0,0.0,True
99,B,contrast_low,T013-S3,9,0,0.0,True
0,B,gaussian_noise,T013-S0,1,0,0.0,True
0,B,gaussian_noise,T013-S0,6,-1403642/13240617,-1.0010890690135974,True
0,B,gaussian_noise,T013-S0,7,0,0.0,True
1,B,gaussian_noise,T013-S0,1,0,0.0,True
1,B,gaussian_noise,T013-S0,7,0,0.0,True
2,B,gaussian_noise,T013-S0,3,0,,False
2,B,gaussian_noise,T013-S0,4,0,,False
2,B,gaussian_noise,T013-S0,9,-5/741,,False
3,B,gaussian_noise,T013-S0,0,0,0.0,True
4,B,gaussian_noise,T013-S0,4,0,0.0,True
4,B,gaussian_noise,T013-S0,5,0,0.0,True
4,B,gaussian_noise,T013-S0,9,0,0.0,True
5,B,gaussian_noise,T013-S0,0,0,0.0,True
5,B,gaussian_noise,T013-S0,2,746672/14297775,0.871849541640054,True
5,B,gaussian_noise,T013-S0,5,155861/4765925,0.5459720255060875,True
6,B,gaussian_noise,T013-S0,0,0,,False
6,B,gaussian_noise,T013-S0,3,0,,False
6,B,gaussian_noise,T013-S0,6,0,,False
7,B,gaussian_noise,T013-S0,1,0,0.0,True
7,B,gaussian_noise,T013-S0,3,191/5681,0.9965217391304347,True
8,B,gaussian_noise,T013-S0,0,0,0.0,True
8,B,gaussian_noise,T013-S0,5,0,0.0,True
9,B,gaussian_noise,T013-S0,7,0,0.0,True
9,B,gaussian_noise,T013-S0,8,0,0.0,True
10,B,gaussian_noise,T013-S0,2,0,0.0,True
10,B,gaussian_noise,T013-S0,3,0,0.0,True
10,B,gaussian_noise,T013-S0,4,70955/562857,3.7825415454129256,True
11,B,gaussian_noise,T013-S0,2,0,0.0,True
11,B,gaussian_noise,T013-S0,8,0,0.0,True
12,B,gaussian_noise,T013-S0,2,0,0.0,True
12,B,gaussian_noise,T013-S0,7,0,0.0,True
13,B,gaussian_noise,T013-S0,1,0,0.0,True
13,B,gaussian_noise,T013-S0,3,0,0.0,True
13,B,gaussian_noise,T013-S0,5,0,0.0,True
14,B,gaussian_noise,T013-S0,1,0,0.0,True
14,B,gaussian_noise,T013-S0,2,0,0.0,True
15,B,gaussian_noise,T013-S0,4,0,,False
16,B,gaussian_noise,T013-S0,1,0,,False
16,B,gaussian_noise,T013-S0,4,0,,False
16,B,gaussian_noise,T013-S0,6,0,,False
16,B,gaussian_noise,T013-S0,8,0,,False
16,B,gaussian_noise,T013-S0,9,0,,False
17,B,gaussian_noise,T013-S0,1,-25/751,,False
17,B,gaussian_noise,T013-S0,4,0,,False
17,B,gaussian_noise,T013-S0,8,2976/224549,,False
18,B,gaussian_noise,T013-S0,0,0,,False
18,B,gaussian_noise,T013-S0,3,0,,False
18,B,gaussian_noise,T013-S0,6,0,,False
19,B,gaussian_noise,T013-S0,0,0,0.0,True
19,B,gaussian_noise,T013-S0,2,0,0.0,True
19,B,gaussian_noise,T013-S0,7,0,0.0,True
20,B,gaussian_noise,T013-S0,6,0,,False
21,B,gaussian_noise,T013-S0,4,0,,False
22,B,gaussian_noise,T013-S0,1,0,,False
22,B,gaussian_noise,T013-S0,2,0,,False
23,B,gaussian_noise,T013-S0,0,0,0.0,True
23,B,gaussian_noise,T013-S0,2,0,0.0,True
23,B,gaussian_noise,T013-S0,5,28542245/429505161,1.4296982166493646,True
23,B,gaussian_noise,T013-S0,8,28542245/429505161,1.4296982166493646,True
23,B,gaussian_noise,T013-S0,9,0,0.0,True
24,B,gaussian_noise,T013-S0,3,0,0.0,True
24,B,gaussian_noise,T013-S0,7,5/754,0.14288865714744103,True
24,B,gaussian_noise,T013-S0,9,17267/1300650,0.2860589499089698,True
25,B,gaussian_noise,T013-S0,0,-2/299,,False
25,B,gaussian_noise,T013-S0,1,-2/299,,False
25,B,gaussian_noise,T013-S0,4,-2/299,,False
26,B,gaussian_noise,T013-S0,5,0,,False
26,B,gaussian_noise,T013-S0,6,0,,False
27,B,gaussian_noise,T013-S0,1,14/299,0.2916666666666667,True
28,B,gaussian_noise,T013-S0,0,0,,False
28,B,gaussian_noise,T013-S0,2,0,,False
28,B,gaussian_noise,T013-S0,3,0,,False
28,B,gaussian_noise,T013-S0,4,0,,False
28,B,gaussian_noise,T013-S0,5,0,,False
28,B,gaussian_noise,T013-S0,8,0,,False
29,B,gaussian_noise,T013-S0,1,0,0.0,True
30,B,gaussian_noise,T013-S0,2,1049/3018,0.777198233707732,True
30,B,gaussian_noise,T013-S0,4,0,0.0,True
30,B,gaussian_noise,T013-S0,5,0,0.0,True
31,B,gaussian_noise,T013-S0,8,0,0.0,True
32,B,gaussian_noise,T013-S0,0,0,0.0,True
32,B,gaussian_noise,T013-S0,2,0,0.0,True
32,B,gaussian_noise,T013-S0,4,0,0.0,True
32,B,gaussian_noise,T013-S0,5,0,0.0,True
32,B,gaussian_noise,T013-S0,8,0,0.0,True
33,B,gaussian_noise,T013-S0,0,0,0.0,True
33,B,gaussian_noise,T013-S0,3,51785/561678,1.0657542704260137,True
34,B,gaussian_noise,T013-S0,2,0,0.0,True
34,B,gaussian_noise,T013-S0,3,0,0.0,True
34,B,gaussian_noise,T013-S0,8,0,0.0,True
35,B,gaussian_noise,T013-S0,1,0,,False
35,B,gaussian_noise,T013-S0,8,0,,False
36,B,gaussian_noise,T013-S0,0,0,0.0,True
36,B,gaussian_noise,T013-S0,1,0,0.0,True
36,B,gaussian_noise,T013-S0,6,0,0.0,True
36,B,gaussian_noise,T013-S0,7,95/1151358,1.0,True
36,B,gaussian_noise,T013-S0,9,0,0.0,True
37,B,gaussian_noise,T013-S0,2,0,0.0,True
37,B,gaussian_noise,T013-S0,6,0,0.0,True
37,B,gaussian_noise,T013-S0,9,0,0.0,True
38,B,gaussian_noise,T013-S0,8,0,,False
39,B,gaussian_noise,T013-S0,2,0,0.0,True
40,B,gaussian_noise,T013-S0,9,0,,False
41,B,gaussian_noise,T013-S0,0,0,0.0,True
41,B,gaussian_noise,T013-S0,1,0,0.0,True
41,B,gaussian_noise,T013-S0,3,-1285/185497,-0.25927405585202845,True
41,B,gaussian_noise,T013-S0,9,0,0.0,True
42,B,gaussian_noise,T013-S0,0,2042/34707,1.0,True
42,B,gaussian_noise,T013-S0,1,2042/34707,1.0,True
42,B,gaussian_noise,T013-S0,2,2042/34707,1.0,True
43,B,gaussian_noise,T013-S0,0,0,0.0,True
43,B,gaussian_noise,T013-S0,4,0,0.0,True
44,B,gaussian_noise,T013-S0,0,0,0.0,True
44,B,gaussian_noise,T013-S0,8,0,0.0,True
44,B,gaussian_noise,T013-S0,9,0,0.0,True
45,B,gaussian_noise,T013-S0,2,0,,False
45,B,gaussian_noise,T013-S0,4,0,,False
45,B,gaussian_noise,T013-S0,5,0,,False
45,B,gaussian_noise,T013-S0,8,0,,False
46,B,gaussian_noise,T013-S0,2,0,0.0,True
46,B,gaussian_noise,T013-S0,4,0,0.0,True
46,B,gaussian_noise,T013-S0,5,0,0.0,True
47,B,gaussian_noise,T013-S0,0,0,0.0,True
47,B,gaussian_noise,T013-S0,1,0,0.0,True
47,B,gaussian_noise,T013-S0,2,0,0.0,True
47,B,gaussian_noise,T013-S0,4,0,0.0,True
47,B,gaussian_noise,T013-S0,8,0,0.0,True
48,B,gaussian_noise,T013-S0,4,-1905/285766,-0.5026385224274407,True
48,B,gaussian_noise,T013-S0,7,0,0.0,True
48,B,gaussian_noise,T013-S0,9,0,0.0,True
49,B,gaussian_noise,T013-S0,1,0,0.0,True
49,B,gaussian_noise,T013-S0,3,1/5681,0.012987012987012988,True
50,B,gaussian_noise,T013-S0,2,432857/22559550,0.28959509789228755,True
50,B,gaussian_noise,T013-S0,5,0,0.0,True
51,B,gaussian_noise,T013-S0,3,0,,False
51,B,gaussian_noise,T013-S0,4,0,,False
51,B,gaussian_noise,T013-S0,9,0,,False
52,B,gaussian_noise,T013-S0,0,0,0.0,True
52,B,gaussian_noise,T013-S0,2,0,0.0,True
53,B,gaussian_noise,T013-S0,1,0,0.0,True
53,B,gaussian_noise,T013-S0,7,120/8671,2.2018348623853212,True
54,B,gaussian_noise,T013-S0,2,0,0.0,True
54,B,gaussian_noise,T013-S0,6,0,0.0,True
54,B,gaussian_noise,T013-S0,7,0,0.0,True
55,B,gaussian_noise,T013-S0,0,0,0.0,True
55,B,gaussian_noise,T013-S0,8,0,0.0,True
56,B,gaussian_noise,T013-S0,3,0,0.0,True
56,B,gaussian_noise,T013-S0,4,0,0.0,True
56,B,gaussian_noise,T013-S0,6,4961555/189716007,3.9464179187579043,True
56,B,gaussian_noise,T013-S0,9,0,0.0,True
57,B,gaussian_noise,T013-S0,0,-336194/8674887,,False
57,B,gaussian_noise,T013-S0,1,-448598/8674887,,False
57,B,gaussian_noise,T013-S0,3,-113/17043,,False
57,B,gaussian_noise,T013-S0,4,-22647421/433744350,,False
57,B,gaussian_noise,T013-S0,6,-22647421/433744350,,False
58,B,gaussian_noise,T013-S0,0,0,,False
58,B,gaussian_noise,T013-S0,9,0,,False
59,B,gaussian_noise,T013-S0,0,0,,False
59,B,gaussian_noise,T013-S0,1,0,,False
59,B,gaussian_noise,T013-S0,3,0,,False
59,B,gaussian_noise,T013-S0,5,0,,False
59,B,gaussian_noise,T013-S0,6,0,,False
60,B,gaussian_noise,T013-S0,0,0,0.0,True
61,B,gaussian_noise,T013-S0,0,-1/150,-0.33392382639503987,True
61,B,gaussian_noise,T013-S0,4,-1/150,-0.33392382639503987,True
61,B,gaussian_noise,T013-S0,5,376/28275,0.6660761736049602,True
61,B,gaussian_noise,T013-S0,7,376/28275,0.6660761736049602,True
62,B,gaussian_noise,T013-S0,0,0,0.0,True
62,B,gaussian_noise,T013-S0,5,518/38175,1.0,True
62,B,gaussian_noise,T013-S0,6,0,0.0,True
62,B,gaussian_noise,T013-S0,9,0,0.0,True
63,B,gaussian_noise,T013-S0,3,-2395/125723,,False
63,B,gaussian_noise,T013-S0,4,0,,False
63,B,gaussian_noise,T013-S0,6,0,,False
64,B,gaussian_noise,T013-S0,1,0,0.0,True
64,B,gaussian_noise,T013-S0,3,18783923/2832539190,0.11060587423516938,True
64,B,gaussian_noise,T013-S0,5,0,0.0,True
64,B,gaussian_noise,T013-S0,8,0,0.0,True
64,B,gaussian_noise,T013-S0,9,-866/18525,-0.7796999317222617,True
65,B,gaussian_noise,T013-S0,5,0,0.0,True
66,B,gaussian_noise,T013-S0,7,0,,False
66,B,gaussian_noise,T013-S0,8,0,,False
66,B,gaussian_noise,T013-S0,9,5/754,,False
67,B,gaussian_noise,T013-S0,1,0,0.0,True
67,B,gaussian_noise,T013-S0,2,0,0.0,True
67,B,gaussian_noise,T013-S0,5,0,0.0,True
67,B,gaussian_noise,T013-S0,7,0,0.0,True
67,B,gaussian_noise,T013-S0,8,0,0.0,True
68,B,gaussian_noise,T013-S0,1,0,0.0,True
68,B,gaussian_noise,T013-S0,7,8/299,1.974468085106383,True
68,B,gaussian_noise,T013-S0,9,2/299,0.49361702127659574,True
69,B,gaussian_noise,T013-S0,2,0,0.0,True
69,B,gaussian_noise,T013-S0,5,0,0.0,True
69,B,gaussian_noise,T013-S0,7,0,0.0,True
70,B,gaussian_noise,T013-S0,0,0,0.0,True
70,B,gaussian_noise,T013-S0,8,0,0.0,True
71,B,gaussian_noise,T013-S0,4,0,0.0,True
71,B,gaussian_noise,T013-S0,5,-1/112650,-0.0013315579227696406,True
71,B,gaussian_noise,T013-S0,8,0,0.0,True
72,B,gaussian_noise,T013-S0,0,0,0.0,True
72,B,gaussian_noise,T013-S0,5,860653/14231450,0.5319969736267893,True
72,B,gaussian_noise,T013-S0,8,0,0.0,True
73,B,gaussian_noise,T013-S0,5,0,0.0,True
73,B,gaussian_noise,T013-S0,6,0,0.0,True
73,B,gaussian_noise,T013-S0,7,0,0.0,True
74,B,gaussian_noise,T013-S0,6,0,,False
75,B,gaussian_noise,T013-S0,0,0,,False
75,B,gaussian_noise,T013-S0,1,0,,False
75,B,gaussian_noise,T013-S0,3,461223/4306198,,False
76,B,gaussian_noise,T013-S0,1,0,,False
76,B,gaussian_noise,T013-S0,6,0,,False
76,B,gaussian_noise,T013-S0,7,0,,False
77,B,gaussian_noise,T013-S0,0,0,0.0,True
77,B,gaussian_noise,T013-S0,2,0,0.0,True
78,B,gaussian_noise,T013-S0,4,0,0.0,True
78,B,gaussian_noise,T013-S0,5,0,0.0,True
78,B,gaussian_noise,T013-S0,8,0,0.0,True
79,B,gaussian_noise,T013-S0,1,0,0.0,True
79,B,gaussian_noise,T013-S0,2,0,0.0,True
79,B,gaussian_noise,T013-S0,5,0,0.0,True
80,B,gaussian_noise,T013-S0,6,0,,False
80,B,gaussian_noise,T013-S0,7,0,,False
81,B,gaussian_noise,T013-S0,7,0,0.0,True
81,B,gaussian_noise,T013-S0,9,0,0.0,True
82,B,gaussian_noise,T013-S0,3,0,0.0,True
82,B,gaussian_noise,T013-S0,7,0,0.0,True
83,B,gaussian_noise,T013-S0,4,1292500/16138239,0.5011928778262382,True
83,B,gaussian_noise,T013-S0,7,1292500/16138239,0.5011928778262382,True
83,B,gaussian_noise,T013-S0,8,1292500/16138239,0.5011928778262382,True
84,B,gaussian_noise,T013-S0,2,0,0.0,True
84,B,gaussian_noise,T013-S0,3,0,0.0,True
84,B,gaussian_noise,T013-S0,6,0,0.0,True
85,B,gaussian_noise,T013-S0,5,0,0.0,True
85,B,gaussian_noise,T013-S0,6,0,0.0,True
86,B,gaussian_noise,T013-S0,2,0,0.0,True
86,B,gaussian_noise,T013-S0,4,2518/37725,1.0,True
86,B,gaussian_noise,T013-S0,5,2518/37725,1.0,True
86,B,gaussian_noise,T013-S0,6,0,0.0,True
87,B,gaussian_noise,T013-S0,3,0,0.0,True
87,B,gaussian_noise,T013-S0,5,0,0.0,True
88,B,gaussian_noise,T013-S0,3,0,,False
88,B,gaussian_noise,T013-S0,4,0,,False
88,B,gaussian_noise,T013-S0,6,0,,False
88,B,gaussian_noise,T013-S0,9,0,,False
89,B,gaussian_noise,T013-S0,4,86522337/1441116430,0.9000575796595777,True
89,B,gaussian_noise,T013-S0,5,0,0.0,True
90,B,gaussian_noise,T013-S0,2,0,0.0,True
90,B,gaussian_noise,T013-S0,3,0,0.0,True
90,B,gaussian_noise,T013-S0,5,0,0.0,True
90,B,gaussian_noise,T013-S0,9,0,0.0,True
91,B,gaussian_noise,T013-S0,3,0,0.0,True
91,B,gaussian_noise,T013-S0,7,0,0.0,True
91,B,gaussian_noise,T013-S0,9,565/42978,0.6608187134502924,True
92,B,gaussian_noise,T013-S0,1,-173176/12799293,-1.0,True
92,B,gaussian_noise,T013-S0,3,0,0.0,True
92,B,gaussian_noise,T013-S0,8,-341212/12799293,-1.970319212823948,True
93,B,gaussian_noise,T013-S0,4,0,0.0,True
94,B,gaussian_noise,T013-S0,1,0,0.0,True
94,B,gaussian_noise,T013-S0,5,0,0.0,True
95,B,gaussian_noise,T013-S0,1,-2/299,-47.71875,True
95,B,gaussian_noise,T013-S0,5,0,0.0,True
95,B,gaussian_noise,T013-S0,6,-2/299,-47.71875,True
96,B,gaussian_noise,T013-S0,7,-5/741,-0.9713740458015268,True
96,B,gaussian_noise,T013-S0,9,5/741,0.9713740458015268,True
97,B,gaussian_noise,T013-S0,2,0,0.0,True
97,B,gaussian_noise,T013-S0,3,0,0.0,True
97,B,gaussian_noise,T013-S0,9,0,0.0,True
98,B,gaussian_noise,T013-S0,5,0,0.0,True
98,B,gaussian_noise,T013-S0,6,0,0.0,True
98,B,gaussian_noise,T013-S0,9,0,0.0,True
99,B,gaussian_noise,T013-S0,0,0,0.0,True
99,B,gaussian_noise,T013-S0,3,0,0.0,True
99,B,gaussian_noise,T013-S0,4,0,0.0,True
99,B,gaussian_noise,T013-S0,5,0,0.0,True
99,B,gaussian_noise,T013-S0,7,0,0.0,True
99,B,gaussian_noise,T013-S0,9,0,0.0,True
0,B,gaussian_noise,T013-S1,1,0,0.0,True
0,B,gaussian_noise,T013-S1,6,-1403642/13240617,-1.0010890690135974,True
0,B,gaussian_noise,T013-S1,7,0,0.0,True
1,B,gaussian_noise,T013-S1,1,0,0.0,True
1,B,gaussian_noise,T013-S1,7,0,0.0,True
2,B,gaussian_noise,T013-S1,3,0,,False
2,B,gaussian_noise,T013-S1,4,0,,False
2,B,gaussian_noise,T013-S1,9,-5/741,,False
3,B,gaussian_noise,T013-S1,0,0,0.0,True
4,B,gaussian_noise,T013-S1,4,0,0.0,True
4,B,gaussian_noise,T013-S1,5,0,0.0,True
4,B,gaussian_noise,T013-S1,9,0,0.0,True
5,B,gaussian_noise,T013-S1,0,0,0.0,True
5,B,gaussian_noise,T013-S1,2,746672/14297775,0.5610394684689931,True
5,B,gaussian_noise,T013-S1,5,376813/5719110,0.7078307651559409,True
6,B,gaussian_noise,T013-S1,0,0,,False
6,B,gaussian_noise,T013-S1,3,0,,False
6,B,gaussian_noise,T013-S1,6,0,,False
7,B,gaussian_noise,T013-S1,1,0,0.0,True
7,B,gaussian_noise,T013-S1,3,191/5681,0.9965217391304347,True
8,B,gaussian_noise,T013-S1,0,0,0.0,True
8,B,gaussian_noise,T013-S1,5,0,0.0,True
9,B,gaussian_noise,T013-S1,7,26255/566254,0.3329392716314759,True
9,B,gaussian_noise,T013-S1,8,26255/566254,0.3329392716314759,True
10,B,gaussian_noise,T013-S1,2,0,0.0,True
10,B,gaussian_noise,T013-S1,3,0,0.0,True
10,B,gaussian_noise,T013-S1,4,70955/562857,3.7825415454129256,True
11,B,gaussian_noise,T013-S1,2,0,0.0,True
11,B,gaussian_noise,T013-S1,8,0,0.0,True
12,B,gaussian_noise,T013-S1,2,0,0.0,True
12,B,gaussian_noise,T013-S1,7,0,0.0,True
13,B,gaussian_noise,T013-S1,1,0,0.0,True
13,B,gaussian_noise,T013-S1,3,0,0.0,True
13,B,gaussian_noise,T013-S1,5,0,0.0,True
14,B,gaussian_noise,T013-S1,1,0,0.0,True
14,B,gaussian_noise,T013-S1,2,0,0.0,True
15,B,gaussian_noise,T013-S1,4,0,,False
16,B,gaussian_noise,T013-S1,1,0,,False
16,B,gaussian_noise,T013-S1,4,0,,False
16,B,gaussian_noise,T013-S1,6,0,,False
16,B,gaussian_noise,T013-S1,8,0,,False
16,B,gaussian_noise,T013-S1,9,0,,False
17,B,gaussian_noise,T013-S1,1,-10451/224549,,False
17,B,gaussian_noise,T013-S1,4,-10451/224549,,False
17,B,gaussian_noise,T013-S1,8,0,,False
18,B,gaussian_noise,T013-S1,0,0,,False
18,B,gaussian_noise,T013-S1,3,0,,False
18,B,gaussian_noise,T013-S1,6,0,,False
19,B,gaussian_noise,T013-S1,0,0,0.0,True
19,B,gaussian_noise,T013-S1,2,0,0.0,True
19,B,gaussian_noise,T013-S1,7,0,0.0,True
20,B,gaussian_noise,T013-S1,6,0,,False
21,B,gaussian_noise,T013-S1,4,0,,False
22,B,gaussian_noise,T013-S1,1,0,,False
22,B,gaussian_noise,T013-S1,2,0,,False
23,B,gaussian_noise,T013-S1,0,0,0.0,True
23,B,gaussian_noise,T013-S1,2,0,0.0,True
23,B,gaussian_noise,T013-S1,5,28542245/429505161,1.4296982166493646,True
23,B,gaussian_noise,T013-S1,8,28542245/429505161,1.4296982166493646,True
23,B,gaussian_noise,T013-S1,9,0,0.0,True
24,B,gaussian_noise,T013-S1,3,0,0.0,True
24,B,gaussian_noise,T013-S1,7,0,0.0,True
24,B,gaussian_noise,T013-S1,9,34471/1300650,0.5710741913657322,True
25,B,gaussian_noise,T013-S1,0,-2/299,,False
25,B,gaussian_noise,T013-S1,1,-2/299,,False
25,B,gaussian_noise,T013-S1,4,-2/299,,False
26,B,gaussian_noise,T013-S1,5,0,,False
26,B,gaussian_noise,T013-S1,6,0,,False
27,B,gaussian_noise,T013-S1,1,14/299,0.2916666666666667,True
28,B,gaussian_noise,T013-S1,0,0,,False
28,B,gaussian_noise,T013-S1,2,0,,False
28,B,gaussian_noise,T013-S1,3,0,,False
28,B,gaussian_noise,T013-S1,4,0,,False
28,B,gaussian_noise,T013-S1,5,0,,False
28,B,gaussian_noise,T013-S1,8,0,,False
29,B,gaussian_noise,T013-S1,1,0,0.0,True
30,B,gaussian_noise,T013-S1,2,1049/3018,0.777198233707732,True
30,B,gaussian_noise,T013-S1,4,0,0.0,True
30,B,gaussian_noise,T013-S1,5,0,0.0,True
31,B,gaussian_noise,T013-S1,8,0,0.0,True
32,B,gaussian_noise,T013-S1,0,0,0.0,True
32,B,gaussian_noise,T013-S1,2,0,0.0,True
32,B,gaussian_noise,T013-S1,4,0,0.0,True
32,B,gaussian_noise,T013-S1,5,0,0.0,True
32,B,gaussian_noise,T013-S1,8,0,0.0,True
33,B,gaussian_noise,T013-S1,0,0,0.0,True
33,B,gaussian_noise,T013-S1,3,51785/561678,1.0657542704260137,True
34,B,gaussian_noise,T013-S1,2,0,0.0,True
34,B,gaussian_noise,T013-S1,3,0,0.0,True
34,B,gaussian_noise,T013-S1,8,0,0.0,True
35,B,gaussian_noise,T013-S1,1,0,,False
35,B,gaussian_noise,T013-S1,8,0,,False
36,B,gaussian_noise,T013-S1,0,0,0.0,True
36,B,gaussian_noise,T013-S1,1,0,0.0,True
36,B,gaussian_noise,T013-S1,6,0,0.0,True
36,B,gaussian_noise,T013-S1,7,95/1151358,1.0,True
36,B,gaussian_noise,T013-S1,9,0,0.0,True
37,B,gaussian_noise,T013-S1,2,0,0.0,True
37,B,gaussian_noise,T013-S1,6,0,0.0,True
37,B,gaussian_noise,T013-S1,9,0,0.0,True
38,B,gaussian_noise,T013-S1,8,0,,False
39,B,gaussian_noise,T013-S1,2,0,0.0,True
40,B,gaussian_noise,T013-S1,9,0,,False
41,B,gaussian_noise,T013-S1,0,0,0.0,True
41,B,gaussian_noise,T013-S1,1,0,0.0,True
41,B,gaussian_noise,T013-S1,3,-1285/185497,-0.25927405585202845,True
41,B,gaussian_noise,T013-S1,9,0,0.0,True
42,B,gaussian_noise,T013-S1,0,2042/34707,1.0,True
42,B,gaussian_noise,T013-S1,1,2042/34707,1.0,True
42,B,gaussian_noise,T013-S1,2,2042/34707,1.0,True
43,B,gaussian_noise,T013-S1,0,0,0.0,True
43,B,gaussian_noise,T013-S1,4,0,0.0,True
44,B,gaussian_noise,T013-S1,0,0,0.0,True
44,B,gaussian_noise,T013-S1,8,0,0.0,True
44,B,gaussian_noise,T013-S1,9,0,0.0,True
45,B,gaussian_noise,T013-S1,2,0,,False
45,B,gaussian_noise,T013-S1,4,0,,False
45,B,gaussian_noise,T013-S1,5,0,,False
45,B,gaussian_noise,T013-S1,8,0,,False
46,B,gaussian_noise,T013-S1,2,0,0.0,True
46,B,gaussian_noise,T013-S1,4,0,0.0,True
46,B,gaussian_noise,T013-S1,5,0,0.0,True
47,B,gaussian_noise,T013-S1,0,0,0.0,True
47,B,gaussian_noise,T013-S1,1,0,0.0,True
47,B,gaussian_noise,T013-S1,2,0,0.0,True
47,B,gaussian_noise,T013-S1,4,0,0.0,True
47,B,gaussian_noise,T013-S1,8,0,0.0,True
48,B,gaussian_noise,T013-S1,4,-1905/285766,-0.5026385224274407,True
48,B,gaussian_noise,T013-S1,7,0,0.0,True
48,B,gaussian_noise,T013-S1,9,0,0.0,True
49,B,gaussian_noise,T013-S1,1,0,,False
49,B,gaussian_noise,T013-S1,3,0,,False
50,B,gaussian_noise,T013-S1,2,432857/22559550,0.28959509789228755,True
50,B,gaussian_noise,T013-S1,5,0,0.0,True
51,B,gaussian_noise,T013-S1,3,0,,False
51,B,gaussian_noise,T013-S1,4,0,,False
51,B,gaussian_noise,T013-S1,9,0,,False
52,B,gaussian_noise,T013-S1,0,0,0.0,True
52,B,gaussian_noise,T013-S1,2,0,0.0,True
53,B,gaussian_noise,T013-S1,1,0,0.0,True
53,B,gaussian_noise,T013-S1,7,0,0.0,True
54,B,gaussian_noise,T013-S1,2,0,0.0,True
54,B,gaussian_noise,T013-S1,6,0,0.0,True
54,B,gaussian_noise,T013-S1,7,0,0.0,True
55,B,gaussian_noise,T013-S1,0,0,0.0,True
55,B,gaussian_noise,T013-S1,8,0,0.0,True
56,B,gaussian_noise,T013-S1,3,0,0.0,True
56,B,gaussian_noise,T013-S1,4,0,0.0,True
56,B,gaussian_noise,T013-S1,6,4961555/189716007,3.9464179187579043,True
56,B,gaussian_noise,T013-S1,9,0,0.0,True
57,B,gaussian_noise,T013-S1,0,-9655/377169,,False
57,B,gaussian_noise,T013-S1,1,-448598/8674887,,False
